Id,WnvPresent
51660,0.1
51661,0.1
51662,0.1
51663,0.1
51664,0.1
51665,0.1
51666,0.1
51667,0.1
51668,0.1
51669,0.1
51670,0.1
51671,0.1
51672,0.1
51673,0.1
51674,0.1
51675,0.1
51676,0.1
51677,0.1
51678,0.1
51679,0.1
51680,0.1
51681,0.1
51682,0.1
51683,0.1
51684,0.1
51685,0.1
51686,0.1
51687,0.1
51688,0.1
51689,0.1
51690,0.1
51691,0.1
51692,0.1
51693,0.1
51694,0.1
51695,0.1
51696,0.1
51697,0.1
51698,0.1
51699,0.1
51700,0.1
51701,0.1
51702,0.1
51703,0.1
51704,0.1
51705,0.1
51706,0.1
51707,0.1
51708,0.1
51709,0.1
51710,0.1
51711,0.1
51712,0.1
51713,0.1
51714,0.1
51715,0.1
51716,0.1
51717,0.1
51718,0.1
51719,0.1
51720,0.1
51721,0.1
51722,0.1
51723,0.1
51724,0.1
51725,0.1
51726,0.1
51727,0.1
51728,0.1
51729,0.1
51730,0.1
51731,0.1
51732,0.1
51733,0.1
51734,0.1
51735,0.1
51736,0.1
51737,0.1
51738,0.1
51739,0.1
51740,0.1
51741,0.1
51742,0.1
51743,0.1
51744,0.1
51745,0.1
51746,0.1
51747,0.1
51748,0.1
51749,0.1
51750,0.1
51751,0.1
51752,0.1
51753,0.1
51754,0.1
51755,0.1
51756,0.1
51757,0.1
51758,0.1
51759,0.1
51760,0.1
51761,0.1
51762,0.1
51763,0.1
51764,0.1
51765,0.1
51766,0.1
51767,0.1
51768,0.1
51769,0.1
51770,0.1
51771,0.1
51772,0.1
51773,0.1
51774,0.1
51775,0.1
51776,0.1
51777,0.1
51778,0.1
51779,0.1
51780,0.1
51781,0.1
51782,0.1
51783,0.1
51784,0.1
51785,0.1
51786,0.1
51787,0.1
51788,0.1
51789,0.1
51790,0.1
51791,0.1
51792,0.1
51793,0.1
51794,0.1
51795,0.1
51796,0.1
51797,0.1
51798,0.1
51799,0.1
51800,0.1
51801,0.1
51802,0.1
51803,0.1
51804,0.1
51805,0.1
51806,0.1
51807,0.1
51808,0.1
51809,0.1
51810,0.1
51811,0.1
51812,0.1
51813,0.1
51814,0.1
51815,0.1
51816,0.1
51817,0.1
51818,0.1
51819,0.1
51820,0.1
51821,0.1
51822,0.1
51823,0.1
51824,0.1
51825,0.1
51826,0.1
51827,0.1
51828,0.1
51829,0.1
51830,0.1
51831,0.1
51832,0.1
51833,0.1
51834,0.1
51835,0.1
51836,0.1
51837,0.1
51838,0.1
51839,0.1
51840,0.1
51841,0.1
51842,0.1
51843,0.1
51844,0.1
51845,0.1
51846,0.1
51847,0.1
51848,0.1
51849,0.1
51850,0.1
51851,0.1
51852,0.1
51853,0.1
51854,0.1
51855,0.1
51856,0.1
51857,0.1
51858,0.1
51859,0.1
51860,0.1
51861,0.1
51862,0.1
51863,0.1
51864,0.1
51865,0.1
51866,0.1
51867,0.1
51868,0.1
51869,0.1
51870,0.1
51871,0.1
51872,0.1
51873,0.1
51874,0.1
51875,0.1
51876,0.1
51877,0.1
51878,0.1
51879,0.1
51880,0.1
51881,0.1
51882,0.1
51883,0.1
51884,0.1
51885,0.1
51886,0.1
51887,0.1
51888,0.1
51889,0.1
51890,0.1
51891,0.1
51892,0.1
51893,0.1
51894,0.1
51895,0.1
51896,0.1
51897,0.1
51898,0.1
51899,0.1
51900,0.1
51901,0.1
51902,0.1
51903,0.1
51904,0.1
51905,0.1
51906,0.1
51907,0.1
51908,0.1
51909,0.1
51910,0.1
51911,0.1
51912,0.1
51913,0.1
51914,0.1
51915,0.1
51916,0.1
51917,0.1
51918,0.1
51919,0.1
51920,0.1
51921,0.1
51922,0.1
51923,0.1
51924,0.1
51925,0.1
51926,0.1
51927,0.1
51928,0.1
51929,0.1
51930,0.1
51931,0.1
51932,0.1
51933,0.1
51934,0.1
51935,0.1
51936,0.1
51937,0.1
51938,0.1
51939,0.1
51940,0.1
51941,0.1
51942,0.1
51943,0.1
51944,0.1
51945,0.1
51946,0.1
51947,0.1
51948,0.1
51949,0.1
51950,0.1
51951,0.1
51952,0.1
51953,0.1
51954,0.1
51955,0.1
51956,0.1
51957,0.1
51958,0.1
51959,0.1
51960,0.1
51961,0.1
51962,0.1
51963,0.1
51964,0.1
51965,0.1
51966,0.1
51967,0.1
51968,0.1
51969,0.1
51970,0.1
51971,0.1
51972,0.1
51973,0.1
51974,0.1
51975,0.1
51976,0.1
51977,0.1
51978,0.1
51979,0.1
51980,0.1
51981,0.1
51982,0.1
51983,0.1
51984,0.1
51985,0.1
51986,0.1
51987,0.1
51988,0.1
51989,0.1
51990,0.1
51991,0.1
51992,0.1
51993,0.1
51994,0.1
51995,0.1
51996,0.1
51997,0.1
51998,0.1
51999,0.1
52000,0.1
52001,0.1
52002,0.1
52003,0.1
52004,0.1
52005,0.1
52006,0.1
52007,0.1
52008,0.1
52009,0.1
52010,0.1
52011,0.1
52012,0.1
52013,0.1
52014,0.1
52015,0.1
52016,0.1
52017,0.1
52018,0.1
52019,0.1
52020,0.1
52021,0.1
52022,0.1
52023,0.1
52024,0.1
52025,0.1
52026,0.1
52027,0.1
52028,0.1
52029,0.1
52030,0.1
52031,0.1
52032,0.1
52033,0.1
52034,0.1
52035,0.1
52036,0.1
52037,0.1
52038,0.1
52039,0.1
52040,0.1
52041,0.1
52042,0.1
52043,0.1
52044,0.1
52045,0.1
52046,0.1
52047,0.1
52048,0.1
52049,0.1
52050,0.1
52051,0.1
52052,0.1
52053,0.1
52054,0.1
52055,0.1
52056,0.1
52057,0.1
52058,0.1
52059,0.1
52060,0.1
52061,0.1
52062,0.1
52063,0.1
52064,0.1
52065,0.1
52066,0.1
52067,0.1
52068,0.1
52069,0.1
52070,0.1
52071,0.1
52072,0.1
52073,0.1
52074,0.1
52075,0.1
52076,0.1
52077,0.1
52078,0.1
52079,0.1
52080,0.1
52081,0.1
52082,0.1
52083,0.1
52084,0.1
52085,0.1
52086,0.1
52087,0.1
52088,0.1
52089,0.1
52090,0.1
52091,0.1
52092,0.1
52093,0.1
52094,0.1
52095,0.1
52096,0.1
52097,0.1
52098,0.1
52099,0.1
52100,0.1
52101,0.1
52102,0.1
52103,0.1
52104,0.1
52105,0.1
52106,0.1
52107,0.1
52108,0.1
52109,0.1
52110,0.1
52111,0.1
52112,0.1
52113,0.1
52114,0.1
52115,0.1
52116,0.1
52117,0.1
52118,0.1
52119,0.1
52120,0.1
52121,0.1
52122,0.1
52123,0.1
52124,0.1
52125,0.1
52126,0.1
52127,0.1
52128,0.1
52129,0.1
52130,0.1
52131,0.1
52132,0.1
52133,0.1
52134,0.1
52135,0.1
52136,0.1
52137,0.1
52138,0.1
52139,0.1
52140,0.1
52141,0.1
52142,0.1
52143,0.1
52144,0.1
52145,0.1
52146,0.1
52147,0.1
52148,0.1
52149,0.1
52150,0.1
52151,0.1
52152,0.1
52153,0.1
52154,0.1
52155,0.1
52156,0.1
52157,0.1
52158,0.1
52159,0.1
52160,0.1
52161,0.1
52162,0.1
52163,0.1
52164,0.1
52165,0.1
52166,0.1
52167,0.1
52168,0.1
52169,0.1
52170,0.1
52171,0.1
52172,0.1
52173,0.1
52174,0.1
52175,0.1
52176,0.1
52177,0.1
52178,0.1
52179,0.1
52180,0.1
52181,0.1
52182,0.1
52183,0.1
52184,0.1
52185,0.1
52186,0.1
52187,0.1
52188,0.1
52189,0.1
52190,0.1
52191,0.1
52192,0.1
52193,0.1
52194,0.1
52195,0.1
52196,0.1
52197,0.1
52198,0.1
52199,0.1
52200,0.1
52201,0.1
52202,0.1
52203,0.1
52204,0.1
52205,0.1
52206,0.1
52207,0.1
52208,0.1
52209,0.1
52210,0.1
52211,0.1
52212,0.1
52213,0.1
52214,0.1
52215,0.1
52216,0.1
52217,0.1
52218,0.1
52219,0.1
52220,0.1
52221,0.1
52222,0.1
52223,0.1
52224,0.1
52225,0.1
52226,0.1
52227,0.1
52228,0.1
52229,0.1
52230,0.1
52231,0.1
52232,0.1
52233,0.1
52234,0.1
52235,0.1
52236,0.1
52237,0.1
52238,0.1
52239,0.1
52240,0.1
52241,0.1
52242,0.1
52243,0.1
52244,0.1
52245,0.1
52246,0.1
52247,0.1
52248,0.1
52249,0.1
52250,0.1
52251,0.1
52252,0.1
52253,0.1
52254,0.1
52255,0.1
52256,0.1
52257,0.1
52258,0.1
52259,0.1
52260,0.1
52261,0.1
52262,0.1
52263,0.1
52264,0.1
52265,0.1
52266,0.1
52267,0.1
52268,0.1
52269,0.1
52270,0.1
52271,0.1
52272,0.1
52273,0.1
52274,0.1
52275,0.1
52276,0.1
52277,0.1
52278,0.1
52279,0.1
52280,0.1
52281,0.1
52282,0.1
52283,0.1
52284,0.1
52285,0.1
52286,0.1
52287,0.1
52288,0.1
52289,0.1
52290,0.1
52291,0.1
52292,0.1
52293,0.1
52294,0.1
52295,0.1
52296,0.1
52297,0.1
52298,0.1
52299,0.1
52300,0.1
52301,0.1
52302,0.1
52303,0.1
52304,0.1
52305,0.1
52306,0.1
52307,0.1
52308,0.1
52309,0.1
52310,0.1
52311,0.1
52312,0.1
52313,0.1
52314,0.1
52315,0.1
52316,0.1
52317,0.1
52318,0.1
52319,0.1
52320,0.1
52321,0.1
52322,0.1
52323,0.1
52324,0.1
52325,0.1
52326,0.1
52327,0.1
52328,0.1
52329,0.1
52330,0.1
52331,0.1
52332,0.1
52333,0.1
52334,0.1
52335,0.1
52336,0.1
52337,0.1
52338,0.1
52339,0.1
52340,0.1
52341,0.1
52342,0.1
52343,0.1
52344,0.1
52345,0.1
52346,0.1
52347,0.1
52348,0.1
52349,0.1
52350,0.1
52351,0.1
52352,0.1
52353,0.1
52354,0.1
52355,0.1
52356,0.1
52357,0.1
52358,0.1
52359,0.1
52360,0.1
52361,0.1
52362,0.1
52363,0.1
52364,0.1
52365,0.1
52366,0.1
52367,0.1
52368,0.1
52369,0.1
52370,0.1
52371,0.1
52372,0.1
52373,0.1
52374,0.1
52375,0.1
52376,0.1
52377,0.1
52378,0.1
52379,0.1
52380,0.1
52381,0.1
52382,0.1
52383,0.1
52384,0.1
52385,0.1
52386,0.1
52387,0.1
52388,0.1
52389,0.1
52390,0.1
52391,0.1
52392,0.1
52393,0.1
52394,0.1
52395,0.1
52396,0.1
52397,0.1
52398,0.1
52399,0.1
52400,0.1
52401,0.1
52402,0.1
52403,0.1
52404,0.1
52405,0.1
52406,0.1
52407,0.1
52408,0.1
52409,0.1
52410,0.1
52411,0.1
52412,0.1
52413,0.1
52414,0.1
52415,0.1
52416,0.1
52417,0.1
52418,0.1
52419,0.1
52420,0.1
52421,0.1
52422,0.1
52423,0.1
52424,0.1
52425,0.1
52426,0.1
52427,0.1
52428,0.1
52429,0.1
52430,0.1
52431,0.1
52432,0.1
52433,0.1
52434,0.1
52435,0.1
52436,0.1
52437,0.1
52438,0.1
52439,0.1
52440,0.1
52441,0.1
52442,0.1
52443,0.1
52444,0.1
52445,0.1
52446,0.1
52447,0.1
52448,0.1
52449,0.1
52450,0.1
52451,0.1
52452,0.1
52453,0.1
52454,0.1
52455,0.1
52456,0.1
52457,0.1
52458,0.1
52459,0.1
52460,0.1
52461,0.1
52462,0.1
52463,0.1
52464,0.1
52465,0.1
52466,0.1
52467,0.1
52468,0.1
52469,0.1
52470,0.1
52471,0.1
52472,0.1
52473,0.1
52474,0.1
52475,0.1
52476,0.1
52477,0.1
52478,0.1
52479,0.1
52480,0.1
52481,0.1
52482,0.1
52483,0.0
52484,0.0
52485,0.0
52486,0.0
52487,0.0
52488,0.0
52489,0.0
52490,0.0
52491,0.0
52492,0.0
52493,0.0
52494,0.0
52495,0.0
52496,0.0
52497,0.0
52498,0.0
52499,0.0
52500,0.0
52501,0.0
52502,0.0
52503,0.0
52504,0.0
52505,0.0
52506,0.0
52507,0.0
52508,0.0
52509,0.0
52510,0.0
52511,0.0
52512,0.0
52513,0.0
52514,0.0
52515,0.0
52516,0.0
52517,0.0
52518,0.0
52519,0.0
52520,0.0
52521,0.0
52522,0.0
52523,0.0
52524,0.0
52525,0.0
52526,0.0
52527,0.0
52528,0.0
52529,0.0
52530,0.0
52531,0.0
52532,0.0
52533,0.0
52534,0.0
52535,0.0
52536,0.0
52537,0.0
52538,0.0
52539,0.0
52540,0.0
52541,0.0
52542,0.0
52543,0.0
52544,0.0
52545,0.0
52546,0.0
52547,0.0
52548,0.0
52549,0.0
52550,0.0
52551,0.0
52552,0.0
52553,0.0
52554,0.0
52555,0.0
52556,0.0
52557,0.0
52558,0.0
52559,0.0
52560,0.0
52561,0.0
52562,0.0
52563,0.0
52564,0.0
52565,0.0
52566,0.0
52567,0.0
52568,0.0
52569,0.0
52570,0.0
52571,0.0
52572,0.0
52573,0.0
52574,0.0
52575,0.0
52576,0.0
52577,0.0
52578,0.0
52579,0.0
52580,0.0
52581,0.0
52582,0.0
52583,0.0
52584,0.0
52585,0.0
52586,0.0
52587,0.0
52588,0.0
52589,0.0
52590,0.0
52591,0.0
52592,0.0
52593,0.0
52594,0.0
52595,0.0
52596,0.0
52597,0.0
52598,0.0
52599,0.0
52600,0.0
52601,0.0
52602,0.0
52603,0.0
52604,0.0
52605,0.0
52606,0.0
52607,0.0
52608,0.0
52609,0.0
52610,0.0
52611,0.0
52612,0.0
52613,0.0
52614,0.0
52615,0.0
52616,0.0
52617,0.0
52618,0.0
52619,0.0
52620,0.0
52621,0.0
52622,0.0
52623,0.0
52624,0.0
52625,0.0
52626,0.0
52627,0.0
52628,0.0
52629,0.0
52630,0.0
52631,0.0
52632,0.0
52633,0.0
52634,0.0
52635,0.0
52636,0.0
52637,0.0
52638,0.0
52639,0.0
52640,0.0
52641,0.0
52642,0.0
52643,0.0
52644,0.0
52645,0.0
52646,0.0
52647,0.0
52648,0.0
52649,0.0
52650,0.0
52651,0.0
52652,0.0
52653,0.0
52654,0.0
52655,0.0
52656,0.0
52657,0.0
52658,0.0
52659,0.0
52660,0.0
52661,0.0
52662,0.0
52663,0.0
52664,0.0
52665,0.0
52666,0.0
52667,0.0
52668,0.0
52669,0.0
52670,0.0
52671,0.0
52672,0.0
52673,0.0
52674,0.0
52675,0.0
52676,0.0
52677,0.0
52678,0.0
52679,0.0
52680,0.0
52681,0.0
52682,0.0
52683,0.0
52684,0.0
52685,0.0
52686,0.0
52687,0.0
52688,0.0
52689,0.0
52690,0.0
52691,0.0
52692,0.0
52693,0.0
52694,0.0
52695,0.0
52696,0.0
52697,0.0
52698,0.0
52699,0.0
52700,0.0
52701,0.0
52702,0.0
52703,0.0
52704,0.0
52705,0.0
52706,0.0
52707,0.0
52708,0.0
52709,0.0
52710,0.0
52711,0.0
52712,0.0
52713,0.0
52714,0.0
52715,0.0
52716,0.0
52717,0.0
52718,0.0
52719,0.0
52720,0.0
52721,0.0
52722,0.0
52723,0.0
52724,0.0
52725,0.0
52726,0.0
52727,0.0
52728,0.0
52729,0.0
52730,0.0
52731,0.0
52732,0.0
52733,0.0
52734,0.0
52735,0.0
52736,0.0
52737,0.0
52738,0.0
52739,0.0
52740,0.0
52741,0.0
52742,0.0
52743,0.0
52744,0.0
52745,0.0
52746,0.0
52747,0.0
52748,0.0
52749,0.0
52750,0.0
52751,0.0
52752,0.0
52753,0.0
52754,0.0
52755,0.0
52756,0.0
52757,0.0
52758,0.0
52759,0.0
52760,0.0
52761,0.0
52762,0.0
52763,0.0
52764,0.0
52765,0.0
52766,0.0
52767,0.0
52768,0.0
52769,0.0
52770,0.0
52771,0.0
52772,0.0
52773,0.0
52774,0.0
52775,0.0
52776,0.0
52777,0.0
52778,0.0
52779,0.0
52780,0.0
52781,0.0
52782,0.0
52783,0.0
52784,0.0
52785,0.0
52786,0.0
52787,0.0
52788,0.0
52789,0.0
52790,0.0
52791,0.0
52792,0.0
52793,0.0
52794,0.0
52795,0.0
52796,0.0
52797,0.0
52798,0.0
52799,0.0
52800,0.0
52801,0.0
52802,0.0
52803,0.0
52804,0.0
52805,0.0
52806,0.0
52807,0.0
52808,0.0
52809,0.0
52810,0.0
52811,0.0
52812,0.0
52813,0.0
52814,0.0
52815,0.0
52816,0.0
52817,0.0
52818,0.0
52819,0.0
52820,0.0
52821,0.0
52822,0.0
52823,0.0
52824,0.0
52825,0.0
52826,0.0
52827,0.0
52828,0.0
52829,0.0
52830,0.0
52831,0.0
52832,0.0
52833,0.0
52834,0.0
52835,0.0
52836,0.0
52837,0.0
52838,0.0
52839,0.0
52840,0.0
52841,0.0
52842,0.0
52843,0.0
52844,0.0
52845,0.0
52846,0.0
52847,0.0
52848,0.0
52849,0.0
52850,0.0
52851,0.0
52852,0.0
52853,0.0
52854,0.0
52855,0.0
52856,0.0
52857,0.0
52858,0.0
52859,0.0
52860,0.0
52861,0.0
52862,0.0
52863,0.0
52864,0.0
52865,0.0
52866,0.0
52867,0.0
52868,0.0
52869,0.0
52870,0.0
52871,0.0
52872,0.0
52873,0.0
52874,0.0
52875,0.0
52876,0.0
52877,0.0
52878,0.0
52879,0.0
52880,0.0
52881,0.0
52882,0.0
52883,0.0
52884,0.0
52885,0.0
52886,0.0
52887,0.0
52888,0.0
52889,0.0
52890,0.0
52891,0.0
52892,0.0
52893,0.0
52894,0.0
52895,0.0
52896,0.0
52897,0.0
52898,0.0
52899,0.0
52900,0.0
52901,0.0
52902,0.0
52903,0.0
52904,0.0
52905,0.0
52906,0.0
52907,0.0
52908,0.0
52909,0.0
52910,0.0
52911,0.0
52912,0.0
52913,0.0
52914,0.0
52915,0.0
52916,0.0
52917,0.0
52918,0.0
52919,0.0
52920,0.0
52921,0.0
52922,0.0
52923,0.0
52924,0.0
52925,0.0
52926,0.0
52927,0.0
52928,0.0
52929,0.0
52930,0.0
52931,0.0
52932,0.0
52933,0.0
52934,0.0
52935,0.0
52936,0.0
52937,0.0
52938,0.0
52939,0.0
52940,0.0
52941,0.0
52942,0.0
52943,0.0
52944,0.0
52945,0.0
52946,0.0
52947,0.0
52948,0.0
52949,0.0
52950,0.0
52951,0.0
52952,0.0
52953,0.0
52954,0.0
52955,0.0
52956,0.0
52957,0.0
52958,0.0
52959,0.0
52960,0.0
52961,0.0
52962,0.0
52963,0.0
52964,0.0
52965,0.0
52966,0.0
52967,0.0
52968,0.0
52969,0.0
52970,0.0
52971,0.0
52972,0.0
52973,0.0
52974,0.0
52975,0.0
52976,0.0
52977,0.0
52978,0.0
52979,0.0
52980,0.0
52981,0.0
52982,0.0
52983,0.0
52984,0.0
52985,0.0
52986,0.0
52987,0.0
52988,0.0
52989,0.0
52990,0.0
52991,0.0
52992,0.0
52993,0.0
52994,0.0
52995,0.0
52996,0.0
52997,0.0
52998,0.0
52999,0.0
53000,0.0
53001,0.0
53002,0.0
53003,0.0
53004,0.0
53005,0.0
53006,0.0
53007,0.0
53008,0.0
53009,0.0
53010,0.0
53011,0.0
53012,0.0
53013,0.0
53014,0.0
53015,0.0
53016,0.0
53017,0.0
53018,0.0
53019,0.0
53020,0.0
53021,0.0
53022,0.0
53023,0.0
53024,0.0
53025,0.0
53026,0.0
53027,0.0
53028,0.0
53029,0.0
53030,0.0
53031,0.0
53032,0.0
53033,0.0
53034,0.0
53035,0.0
53036,0.0
53037,0.0
53038,0.0
53039,0.0
53040,0.0
53041,0.0
53042,0.0
53043,0.0
53044,0.0
53045,0.0
53046,0.0
53047,0.0
53048,0.0
53049,0.0
53050,0.0
53051,0.0
53052,0.0
53053,0.0
53054,0.0
53055,0.0
53056,0.0
53057,0.0
53058,0.0
53059,0.0
53060,0.0
53061,0.0
53062,0.0
53063,0.0
53064,0.0
53065,0.0
53066,0.0
53067,0.0
53068,0.0
53069,0.0
53070,0.0
53071,0.0
53072,0.0
53073,0.0
53074,0.0
53075,0.0
53076,0.0
53077,0.0
53078,0.0
53079,0.0
53080,0.0
53081,0.0
53082,0.0
53083,0.0
53084,0.0
53085,0.0
53086,0.0
53087,0.0
53088,0.0
53089,0.0
53090,0.0
53091,0.0
53092,0.0
53093,0.0
53094,0.0
53095,0.0
53096,0.0
53097,0.0
53098,0.0
53099,0.0
53100,0.0
53101,0.0
53102,0.0
53103,0.0
53104,0.0
53105,0.0
53106,0.0
53107,0.0
53108,0.0
53109,0.0
53110,0.0
53111,0.0
53112,0.0
53113,0.0
53114,0.0
53115,0.0
53116,0.0
53117,0.0
53118,0.0
53119,0.0
53120,0.0
53121,0.0
53122,0.0
53123,0.0
53124,0.0
53125,0.0
53126,0.0
53127,0.0
53128,0.0
53129,0.0
53130,0.0
53131,0.0
53132,0.0
53133,0.0
53134,0.0
53135,0.0
53136,0.0
53137,0.0
53138,0.0
53139,0.0
53140,0.0
53141,0.0
53142,0.0
53143,0.0
53144,0.0
53145,0.0
53146,0.0
53147,0.0
53148,0.0
53149,0.0
53150,0.0
53151,0.0
53152,0.0
53153,0.0
53154,0.0
53155,0.0
53156,0.0
53157,0.0
53158,0.0
53159,0.0
53160,0.0
53161,0.0
53162,0.0
53163,0.0
53164,0.0
53165,0.0
53166,0.0
53167,0.0
53168,0.0
53169,0.0
53170,0.0
53171,0.0
53172,0.0
53173,0.0
53174,0.0
53175,0.0
53176,0.0
53177,0.0
53178,0.0
53179,0.0
53180,0.0
53181,0.0
53182,0.0
53183,0.0
53184,0.0
53185,0.0
53186,0.0
53187,0.0
53188,0.0
53189,0.0
53190,0.0
53191,0.0
53192,0.0
53193,0.0
53194,0.0
53195,0.0
53196,0.0
53197,0.0
53198,0.0
53199,0.0
53200,0.0
53201,0.0
53202,0.0
53203,0.0
53204,0.0
53205,0.0
53206,0.0
53207,0.0
53208,0.0
53209,0.0
53210,0.0
53211,0.0
53212,0.0
53213,0.0
53214,0.0
53215,0.0
53216,0.0
53217,0.0
53218,0.0
53219,0.0
53220,0.0
53221,0.0
53222,0.0
53223,0.0
53224,0.0
53225,0.0
53226,0.0
53227,0.0
53228,0.0
53229,0.0
53230,0.0
53231,0.0
53232,0.0
53233,0.0
53234,0.0
53235,0.0
53236,0.0
53237,0.0
53238,0.0
53239,0.0
53240,0.0
53241,0.0
53242,0.0
53243,0.0
53244,0.0
53245,0.0
53246,0.0
53247,0.0
53248,0.0
53249,0.0
53250,0.0
53251,0.0
53252,0.0
53253,0.0
53254,0.0
53255,0.0
53256,0.0
53257,0.0
53258,0.0
53259,0.0
53260,0.0
53261,0.0
53262,0.0
53263,0.0
53264,0.0
53265,0.0
53266,0.0
53267,0.0
53268,0.0
53269,0.0
53270,0.0
53271,0.0
53272,0.0
53273,0.0
53274,0.0
53275,0.0
53276,0.0
53277,0.0
53278,0.0
53279,0.0
53280,0.0
53281,0.0
53282,0.0
53283,0.0
53284,0.0
53285,0.0
53286,0.0
53287,0.0
53288,0.0
53289,0.0
53290,0.0
53291,0.0
53292,0.0
53293,0.0
53294,0.0
53295,0.0
53296,0.0
53297,0.0
53298,0.0
53299,0.0
53300,0.0
53301,0.0
53302,0.0
53303,0.0
53304,0.0
53305,0.0
53306,0.0
53307,0.0
53308,0.0
53309,0.0
53310,0.0
53311,0.0
53312,0.0
53313,0.0
53314,0.0
53315,0.0
53316,0.0
53317,0.0
53318,0.0
53319,0.0
53320,0.0
53321,0.0
53322,0.0
53323,0.0
53324,0.0
53325,0.0
53326,0.0
53327,0.0
53328,0.0
53329,0.0
53330,0.0
53331,0.0
53332,0.0
53333,0.0
53334,0.0
53335,0.0
53336,0.0
53337,0.0
53338,0.0
53339,0.0
53340,0.0
53341,0.0
53342,0.0
53343,0.0
53344,0.0
53345,0.0
53346,0.0
53347,0.0
53348,0.0
53349,0.0
53350,0.0
53351,0.0
53352,0.0
53353,0.0
53354,0.0
53355,0.0
53356,0.0
53357,0.0
53358,0.0
53359,0.0
53360,0.0
53361,0.0
53362,0.0
53363,0.0
53364,0.0
53365,0.0
53366,0.0
53367,0.0
53368,0.0
53369,0.0
53370,0.0
53371,0.0
53372,0.0
53373,0.0
53374,0.0
53375,0.0
53376,0.0
53377,0.0
53378,0.0
53379,0.0
53380,0.0
53381,0.0
53382,0.0
53383,0.0
53384,0.0
53385,0.0
53386,0.0
53387,0.0
53388,0.0
53389,0.0
53390,0.0
53391,0.0
53392,0.0
53393,0.0
53394,0.0
53395,0.0
53396,0.0
53397,0.0
53398,0.0
53399,0.0
53400,0.0
53401,0.0
53402,0.0
53403,0.0
53404,0.0
53405,0.0
53406,0.0
53407,0.0
53408,0.0
53409,0.0
53410,0.0
53411,0.0
53412,0.0
53413,0.0
53414,0.0
53415,0.0
53416,0.0
53417,0.0
53418,0.0
53419,0.0
53420,0.0
53421,0.0
53422,0.0
53423,0.0
53424,0.0
53425,0.0
53426,0.0
53427,0.0
53428,0.0
53429,0.0
53430,0.0
53431,0.0
53432,0.0
53433,0.0
53434,0.0
53435,0.0
53436,0.0
53437,0.0
53438,0.0
53439,0.0
53440,0.0
53441,0.0
53442,0.0
53443,0.0
53444,0.0
53445,0.0
53446,0.0
53447,0.0
53448,0.0
53449,0.0
53450,0.0
53451,0.0
53452,0.0
53453,0.0
53454,0.0
53455,0.0
53456,0.0
53457,0.0
53458,0.0
53459,0.0
53460,0.0
53461,0.0
53462,0.0
53463,0.0
53464,0.0
53465,0.0
53466,0.0
53467,0.0
53468,0.0
53469,0.0
53470,0.0
53471,0.0
53472,0.0
53473,0.0
53474,0.0
53475,0.0
53476,0.0
53477,0.0
53478,0.0
53479,0.0
53480,0.0
53481,0.0
53482,0.0
53483,0.0
53484,0.0
53485,0.0
53486,0.0
53487,0.0
53488,0.0
53489,0.0
53490,0.0
53491,0.0
53492,0.0
53493,0.0
53494,0.0
53495,0.0
53496,0.0
53497,0.0
53498,0.0
53499,0.0
53500,0.0
53501,0.0
53502,0.0
53503,0.0
53504,0.0
53505,0.0
53506,0.0
53507,0.0
53508,0.0
53509,0.0
53510,0.0
53511,0.0
53512,0.0
53513,0.0
53514,0.0
53515,0.0
53516,0.0
53517,0.0
53518,0.0
53519,0.0
53520,0.0
53521,0.0
53522,0.0
53523,0.0
53524,0.0
53525,0.0
53526,0.0
53527,0.0
53528,0.0
53529,0.0
53530,0.0
53531,0.0
53532,0.0
53533,0.0
53534,0.0
53535,0.0
53536,0.0
53537,0.0
53538,0.0
53539,0.0
53540,0.0
53541,0.0
53542,0.0
53543,0.0
53544,0.0
53545,0.0
53546,0.0
53547,0.0
53548,0.0
53549,0.0
53550,0.0
53551,0.0
53552,0.0
53553,0.0
53554,0.0
53555,0.0
53556,0.0
53557,0.0
53558,0.0
53559,0.0
53560,0.0
53561,0.0
53562,0.0
53563,0.0
53564,0.0
53565,0.0
53566,0.0
53567,0.0
53568,0.0
53569,0.0
53570,0.0
53571,0.0
53572,0.0
53573,0.0
53574,0.0
53575,0.0
53576,0.0
53577,0.0
53578,0.0
53579,0.0
53580,0.0
53581,0.0
53582,0.0
53583,0.0
53584,0.0
53585,0.0
53586,0.0
53587,0.0
53588,0.0
53589,0.0
53590,0.0
53591,0.0
53592,0.0
53593,0.0
53594,0.0
53595,0.0
53596,0.0
53597,0.0
53598,0.0
53599,0.0
53600,0.0
53601,0.0
53602,0.0
53603,0.0
53604,0.0
53605,0.0
53606,0.0
53607,0.0
53608,0.0
53609,0.0
53610,0.0
53611,0.0
53612,0.0
53613,0.0
53614,0.0
53615,0.0
53616,0.0
53617,0.0
53618,0.0
53619,0.0
53620,0.0
53621,0.0
53622,0.0
53623,0.0
53624,0.0
53625,0.0
53626,0.0
53627,0.0
53628,0.0
53629,0.0
53630,0.0
53631,0.0
53632,0.0
53633,0.0
53634,0.0
53635,0.0
53636,0.0
53637,0.0
53638,0.0
53639,0.0
53640,0.0
53641,0.0
53642,0.0
53643,0.0
53644,0.0
53645,0.0
53646,0.0
53647,0.0
53648,0.0
53649,0.0
53650,0.0
53651,0.0
53652,0.0
53653,0.0
53654,0.0
53655,0.0
53656,0.0
53657,0.0
